wage,Educ,Urban,Exp,Exp^2,NE,NC,W,S,Ability,Father_E,Mother_E,Married,I(E>=12),I(E>=16),E(E>=12),E(E>=16),E*A,A(E>=12),A(E>=16),E*F_E,E*M_E,E*NC,E*N,E*S,E*Urban,E*Unemp,Unemploy
1.89009537,14.0,1.0,6.0,36.0,0.0,0.0,1.0,0.0,3.46491426,16.0,12.0,0.0,1.0,0.0,14.0,0.0,48.50879959,3.46491426,0.0,224.0,168.0,0.0,0.0,0.0,14.0,49.0,3.5
2.62756295,15.0,1.0,9.0,81.0,0.0,0.0,1.0,0.0,1.58106155,12.0,12.0,1.0,1.0,0.0,15.0,0.0,23.71592329,1.58106155,0.0,180.0,180.0,0.0,0.0,0.0,15.0,52.5,3.5
2.99573227,12.0,1.0,10.0,100.0,0.0,0.0,1.0,0.0,1.63328948,12.0,12.0,1.0,1.0,0.0,12.0,0.0,19.59947377,1.63328948,0.0,144.0,144.0,0.0,0.0,0.0,12.0,42.0,3.5
1.56861592,12.0,1.0,15.0,225.0,0.0,0.0,1.0,0.0,1.55093775,15.0,16.0,1.0,1.0,0.0,12.0,0.0,18.61125304,1.55093775,0.0,180.0,192.0,0.0,0.0,0.0,12.0,42.0,3.5
2.39880395,13.0,1.0,12.0,144.0,0.0,0.0,1.0,0.0,4.888575,10.0,8.0,1.0,1.0,0.0,13.0,0.0,63.55147498,4.888575,0.0,130.0,104.0,0.0,0.0,0.0,13.0,85.8,6.6
2.50389195,16.0,1.0,6.0,36.0,0.0,0.0,1.0,0.0,-0.85318783,12.0,12.0,0.0,1.0,1.0,16.0,16.0,-13.65100536,-0.85318783,-0.85318783,192.0,192.0,0.0,0.0,0.0,16.0,105.6,6.6
2.99573227,12.0,1.0,15.0,225.0,0.0,0.0,1.0,0.0,1.27287434,12.0,12.0,1.0,1.0,0.0,12.0,0.0,15.27449207,1.27287434,0.0,144.0,144.0,0.0,0.0,0.0,12.0,79.2,6.6
2.80517691,12.0,1.0,12.0,144.0,0.0,0.0,1.0,0.0,0.65044482,12.0,12.0,1.0,1.0,0.0,12.0,0.0,7.8053378,0.65044482,0.0,144.0,144.0,0.0,0.0,0.0,12.0,79.2,6.6
2.77133794,16.0,1.0,5.0,25.0,0.0,0.0,1.0,0.0,3.75132891,12.0,8.0,0.0,1.0,1.0,16.0,16.0,60.02126262,3.75132891,3.75132891,192.0,128.0,0.0,0.0,0.0,16.0,105.6,6.6
2.93279247,12.0,1.0,11.0,121.0,0.0,0.0,1.0,0.0,1.82122292,10.0,12.0,1.0,1.0,0.0,12.0,0.0,21.85467504,1.82122292,0.0,120.0,144.0,0.0,0.0,0.0,12.0,79.2,6.6
2.54317556,12.0,1.0,11.0,121.0,0.0,0.0,1.0,0.0,3.8360935,12.0,12.0,1.0,1.0,0.0,12.0,0.0,46.03312197,3.8360935,0.0,144.0,144.0,0.0,0.0,0.0,12.0,43.2,3.6
2.20386912,12.0,1.0,13.0,169.0,0.0,0.0,1.0,0.0,0.47119266,12.0,13.0,0.0,1.0,0.0,12.0,0.0,5.65431194,0.47119266,0.0,144.0,156.0,0.0,0.0,0.0,12.0,79.2,6.6
2.44668544,12.0,1.0,12.0,144.0,0.0,0.0,1.0,0.0,-0.24405873,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-2.92870474,-0.24405873,0.0,144.0,144.0,0.0,0.0,0.0,12.0,79.2,6.6
3.0563569,12.0,1.0,9.0,81.0,0.0,0.0,1.0,0.0,2.12424474,9.0,11.0,0.0,1.0,0.0,12.0,0.0,25.49093694,2.12424474,0.0,108.0,132.0,0.0,0.0,0.0,12.0,79.2,6.6
2.19722458,12.0,1.0,11.0,121.0,0.0,0.0,1.0,0.0,3.83592297,12.0,12.0,0.0,1.0,0.0,12.0,0.0,46.03107563,3.83592297,0.0,144.0,144.0,0.0,0.0,0.0,12.0,79.2,6.6
2.11142459,12.0,1.0,8.0,64.0,0.0,0.0,1.0,0.0,3.92839314,13.0,8.0,0.0,1.0,0.0,12.0,0.0,47.14071774,3.92839314,0.0,156.0,96.0,0.0,0.0,0.0,12.0,96.0,8.0
2.98163335,12.0,1.0,11.0,121.0,0.0,0.0,1.0,0.0,1.50922669,13.0,12.0,0.0,1.0,0.0,12.0,0.0,18.11072034,1.50922669,0.0,156.0,144.0,0.0,0.0,0.0,12.0,79.2,6.6
2.60268969,12.0,1.0,15.0,225.0,0.0,0.0,1.0,0.0,-0.99574016,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-11.94888186,-0.99574016,0.0,144.0,144.0,0.0,0.0,0.0,12.0,79.2,6.6
2.93119375,14.0,1.0,12.0,144.0,0.0,0.0,1.0,0.0,4.51532684,16.0,20.0,0.0,1.0,0.0,14.0,0.0,63.21457583,4.51532684,0.0,224.0,280.0,0.0,0.0,0.0,14.0,92.4,6.6
2.96217549,17.0,1.0,9.0,81.0,0.0,0.0,1.0,0.0,2.1571177,14.0,16.0,1.0,1.0,1.0,17.0,17.0,36.67100086,2.1571177,2.1571177,238.0,272.0,0.0,0.0,0.0,17.0,112.2,6.6
2.56494936,12.0,1.0,10.0,100.0,0.0,0.0,1.0,0.0,3.73908598,12.0,12.0,0.0,1.0,0.0,12.0,0.0,44.86903174,3.73908598,0.0,144.0,144.0,0.0,0.0,0.0,12.0,46.8,3.9
2.95647156,12.0,1.0,11.0,121.0,0.0,0.0,1.0,0.0,2.41589716,8.0,8.0,1.0,1.0,0.0,12.0,0.0,28.99076589,2.41589716,0.0,96.0,96.0,0.0,0.0,0.0,12.0,46.8,3.9
2.47232787,12.0,1.0,8.0,64.0,0.0,0.0,1.0,0.0,-0.27943512,12.0,10.0,1.0,1.0,0.0,12.0,0.0,-3.35322143,-0.27943512,0.0,144.0,120.0,0.0,0.0,0.0,12.0,46.8,3.9
2.98921106,12.0,1.0,10.0,100.0,0.0,0.0,1.0,0.0,3.34025105,13.0,14.0,1.0,1.0,0.0,12.0,0.0,40.08301261,3.34025105,0.0,156.0,168.0,0.0,0.0,0.0,12.0,117.6,9.8
2.79545039,12.0,1.0,9.0,81.0,0.0,0.0,1.0,0.0,1.31583852,13.0,15.0,0.0,1.0,0.0,12.0,0.0,15.79006223,1.31583852,0.0,156.0,180.0,0.0,0.0,0.0,12.0,46.8,3.9
2.06051353,14.0,1.0,10.0,100.0,0.0,0.0,0.0,1.0,0.51447855,12.0,16.0,1.0,1.0,0.0,14.0,0.0,7.20269977,0.51447855,0.0,168.0,224.0,0.0,0.0,14.0,14.0,58.8,4.2
2.7080502,13.0,1.0,7.0,49.0,0.0,0.0,1.0,0.0,1.78015774,12.0,16.0,0.0,1.0,0.0,13.0,0.0,23.14205067,1.78015774,0.0,156.0,208.0,0.0,0.0,0.0,13.0,59.8,4.6
2.32042501,12.0,0.0,12.0,144.0,0.0,0.0,1.0,0.0,1.14558946,11.0,10.0,0.0,1.0,0.0,12.0,0.0,13.74707357,1.14558946,0.0,132.0,120.0,0.0,0.0,0.0,0.0,93.6,7.8
2.14006616,14.0,1.0,6.0,36.0,1.0,0.0,0.0,0.0,-0.94961964,12.0,16.0,0.0,1.0,0.0,14.0,0.0,-13.29467489,-0.94961964,0.0,168.0,224.0,0.0,14.0,0.0,14.0,64.4,4.6
2.19388568,12.0,1.0,15.0,225.0,1.0,0.0,0.0,0.0,-5.34485262,10.0,9.0,1.0,1.0,0.0,12.0,0.0,-64.13823142,-5.34485262,0.0,120.0,108.0,0.0,12.0,0.0,12.0,55.2,4.6
2.58399755,12.0,1.0,11.0,121.0,1.0,0.0,0.0,0.0,4.74062856,12.0,12.0,0.0,1.0,0.0,12.0,0.0,56.88754276,4.74062856,0.0,144.0,144.0,0.0,12.0,0.0,12.0,55.2,4.6
2.51446545,12.0,1.0,11.0,121.0,0.0,0.0,0.0,1.0,1.69459712,7.0,10.0,0.0,1.0,0.0,12.0,0.0,20.33516545,1.69459712,0.0,84.0,120.0,0.0,0.0,12.0,12.0,55.2,4.6
1.34807315,12.0,1.0,12.0,144.0,0.0,0.0,0.0,1.0,2.69265275,12.0,12.0,0.0,1.0,0.0,12.0,0.0,32.311833,2.69265275,0.0,144.0,144.0,0.0,0.0,12.0,12.0,52.8,4.4
2.47148363,13.0,1.0,9.0,81.0,0.0,0.0,0.0,1.0,2.48530877,12.0,16.0,1.0,1.0,0.0,13.0,0.0,32.30901396,2.48530877,0.0,156.0,208.0,0.0,0.0,13.0,13.0,100.1,7.7
3.01798288,16.0,1.0,6.0,36.0,1.0,0.0,0.0,0.0,0.37509284,12.0,16.0,0.0,1.0,1.0,16.0,16.0,6.00148539,0.37509284,0.37509284,192.0,256.0,0.0,16.0,0.0,16.0,73.6,4.6
2.33698652,16.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,2.61091853,14.0,12.0,1.0,1.0,1.0,16.0,16.0,41.77469651,2.61091853,2.61091853,224.0,192.0,0.0,16.0,0.0,16.0,56.0,3.5
2.99322914,12.0,1.0,12.0,144.0,1.0,0.0,0.0,0.0,2.81163953,12.0,16.0,1.0,1.0,0.0,12.0,0.0,33.73967439,2.81163953,0.0,144.0,192.0,0.0,12.0,0.0,12.0,62.4,5.2
3.17930305,14.0,1.0,7.0,49.0,1.0,0.0,0.0,0.0,3.94481014,10.0,15.0,1.0,1.0,0.0,14.0,0.0,55.22734191,3.94481014,0.0,140.0,210.0,0.0,14.0,0.0,14.0,64.4,4.6
3.07408124,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,3.74970292,12.0,14.0,0.0,1.0,0.0,12.0,0.0,44.99643506,3.74970292,0.0,144.0,168.0,12.0,0.0,0.0,12.0,67.2,5.6
2.31154483,12.0,1.0,13.0,169.0,1.0,0.0,0.0,0.0,-2.15490119,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-25.85881434,-2.15490119,0.0,144.0,144.0,0.0,12.0,0.0,12.0,55.2,4.6
2.77258872,12.0,0.0,13.0,169.0,0.0,1.0,0.0,0.0,0.4647643,12.0,11.0,1.0,1.0,0.0,12.0,0.0,5.57717166,0.4647643,0.0,144.0,132.0,12.0,0.0,0.0,0.0,90.0,7.5
2.67414865,12.0,0.0,15.0,225.0,0.0,1.0,0.0,0.0,1.67598096,12.0,9.0,1.0,1.0,0.0,12.0,0.0,20.11177153,1.67598096,0.0,144.0,108.0,12.0,0.0,0.0,0.0,90.0,7.5
1.75785792,12.0,0.0,11.0,121.0,0.0,1.0,0.0,0.0,1.11277656,12.0,12.0,1.0,1.0,0.0,12.0,0.0,13.35331868,1.11277656,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
1.53039471,14.0,0.0,12.0,144.0,0.0,1.0,0.0,0.0,1.48590477,10.0,10.0,0.0,1.0,0.0,14.0,0.0,20.80266674,1.48590477,0.0,140.0,140.0,14.0,0.0,0.0,0.0,105.0,7.5
2.48490665,11.0,1.0,14.0,196.0,0.0,1.0,0.0,0.0,-1.46400592,12.0,10.0,0.0,0.0,0.0,0.0,0.0,-16.10406512,0.0,0.0,132.0,110.0,11.0,0.0,0.0,11.0,80.3,7.3
1.87180218,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,-0.79917842,12.0,10.0,1.0,1.0,0.0,12.0,0.0,-9.59014104,-0.79917842,0.0,144.0,120.0,12.0,0.0,0.0,0.0,90.0,7.5
1.74919985,8.0,0.0,13.0,169.0,0.0,1.0,0.0,0.0,-1.61145933,10.0,12.0,1.0,0.0,0.0,0.0,0.0,-12.89167465,0.0,0.0,80.0,96.0,8.0,0.0,0.0,0.0,60.0,7.5
3.21887582,12.0,0.0,8.0,64.0,0.0,0.0,0.0,1.0,1.38330588,12.0,12.0,0.0,1.0,0.0,12.0,0.0,16.59967057,1.38330588,0.0,144.0,144.0,0.0,0.0,12.0,0.0,78.0,6.5
1.33500107,12.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,-1.90159676,9.0,8.0,0.0,1.0,0.0,12.0,0.0,-22.81916114,-1.90159676,0.0,108.0,96.0,12.0,0.0,0.0,12.0,88.8,7.4
2.30258509,12.0,0.0,11.0,121.0,0.0,1.0,0.0,0.0,-0.81421933,8.0,8.0,1.0,1.0,0.0,12.0,0.0,-9.77063195,-0.81421933,0.0,96.0,96.0,12.0,0.0,0.0,0.0,90.0,7.5
2.08567209,11.0,0.0,13.0,169.0,0.0,1.0,0.0,0.0,-1.40880001,10.0,10.0,1.0,0.0,0.0,0.0,0.0,-15.49680016,0.0,0.0,110.0,110.0,11.0,0.0,0.0,0.0,82.5,7.5
2.27726729,12.0,0.0,9.0,81.0,0.0,1.0,0.0,0.0,2.67803951,11.0,8.0,0.0,1.0,0.0,12.0,0.0,32.1364741,2.67803951,0.0,132.0,96.0,12.0,0.0,0.0,0.0,90.0,7.5
2.2438961,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,1.77929246,12.0,12.0,1.0,1.0,0.0,12.0,0.0,21.35150951,1.77929246,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.48490665,12.0,0.0,14.0,196.0,0.0,1.0,0.0,0.0,0.41922849,12.0,12.0,1.0,1.0,0.0,12.0,0.0,5.03074191,0.41922849,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
1.94591015,16.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,4.9945915,14.0,15.0,0.0,1.0,1.0,16.0,16.0,79.91346404,4.9945915,4.9945915,224.0,240.0,16.0,0.0,0.0,16.0,89.6,5.6
2.60268969,11.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,0.75905286,12.0,12.0,1.0,0.0,0.0,0.0,0.0,8.3495815,0.0,0.0,132.0,132.0,11.0,0.0,0.0,11.0,61.6,5.6
1.94591015,12.0,0.0,9.0,81.0,0.0,1.0,0.0,0.0,2.19307876,12.0,12.0,0.0,1.0,0.0,12.0,0.0,26.31694507,2.19307876,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.18605128,12.0,0.0,9.0,81.0,0.0,1.0,0.0,0.0,2.35580492,12.0,10.0,1.0,1.0,0.0,12.0,0.0,28.26965909,2.35580492,0.0,144.0,120.0,12.0,0.0,0.0,0.0,90.0,7.5
2.54553127,12.0,0.0,15.0,225.0,0.0,1.0,0.0,0.0,0.8800041,12.0,12.0,1.0,1.0,0.0,12.0,0.0,10.56004914,0.8800041,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
1.3428648,7.0,0.0,15.0,225.0,0.0,1.0,0.0,0.0,-1.91321021,9.0,9.0,1.0,0.0,0.0,0.0,0.0,-13.39247144,0.0,0.0,63.0,63.0,7.0,0.0,0.0,0.0,52.5,7.5
1.33500107,9.0,1.0,17.0,289.0,0.0,1.0,0.0,0.0,-3.30493873,12.0,7.0,1.0,0.0,0.0,0.0,0.0,-29.74444855,0.0,0.0,108.0,63.0,9.0,0.0,0.0,9.0,58.5,6.5
2.41858877,12.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,0.21905469,12.0,12.0,0.0,1.0,0.0,12.0,0.0,2.62865629,0.21905469,0.0,144.0,144.0,12.0,0.0,0.0,12.0,78.0,6.5
2.62103882,12.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,1.54866777,12.0,12.0,0.0,1.0,0.0,12.0,0.0,18.58401326,1.54866777,0.0,144.0,144.0,12.0,0.0,0.0,12.0,78.0,6.5
2.39789527,12.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,-0.74344231,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-8.92130767,-0.74344231,0.0,144.0,144.0,12.0,0.0,0.0,12.0,78.0,6.5
2.57031953,16.0,1.0,5.0,25.0,0.0,0.0,0.0,1.0,3.84260022,12.0,12.0,1.0,1.0,1.0,16.0,16.0,61.48160356,3.84260022,3.84260022,192.0,192.0,0.0,0.0,16.0,16.0,73.6,4.6
3.12895112,14.0,1.0,6.0,36.0,0.0,0.0,0.0,1.0,1.8341095,12.0,12.0,0.0,1.0,0.0,14.0,0.0,25.67753296,1.8341095,0.0,168.0,168.0,0.0,0.0,14.0,14.0,58.8,4.2
1.77495235,14.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,3.15522197,12.0,8.0,0.0,1.0,0.0,14.0,0.0,44.17310765,3.15522197,0.0,168.0,112.0,14.0,0.0,0.0,14.0,57.4,4.1
2.31055326,12.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,1.61261184,12.0,8.0,1.0,1.0,0.0,12.0,0.0,19.35134203,1.61261184,0.0,144.0,96.0,12.0,0.0,0.0,12.0,78.0,6.5
2.32336763,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,4.00417405,8.0,11.0,0.0,1.0,0.0,12.0,0.0,48.05008857,4.00417405,0.0,96.0,132.0,12.0,0.0,0.0,12.0,78.0,6.5
2.90853906,16.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,4.17886733,8.0,8.0,0.0,1.0,1.0,16.0,16.0,66.86187729,4.17886733,4.17886733,128.0,128.0,16.0,0.0,0.0,16.0,121.6,7.6
1.87180218,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,2.04212574,12.0,12.0,0.0,1.0,0.0,12.0,0.0,24.50550883,2.04212574,0.0,144.0,144.0,12.0,0.0,0.0,12.0,52.8,4.4
2.14241634,12.0,1.0,11.0,121.0,0.0,0.0,0.0,1.0,2.82293095,12.0,8.0,1.0,1.0,0.0,12.0,0.0,33.87517137,2.82293095,0.0,144.0,96.0,0.0,0.0,12.0,12.0,50.4,4.2
2.44234704,13.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,4.46700272,12.0,12.0,1.0,1.0,0.0,13.0,0.0,58.07103534,4.46700272,0.0,156.0,156.0,13.0,0.0,0.0,13.0,84.5,6.5
2.69395128,16.0,1.0,6.0,36.0,0.0,1.0,0.0,0.0,4.40873985,13.0,18.0,1.0,1.0,1.0,16.0,16.0,70.53983759,4.40873985,4.40873985,208.0,288.0,16.0,0.0,0.0,16.0,64.0,4.0
3.13853307,16.0,1.0,4.0,16.0,0.0,1.0,0.0,0.0,4.07274445,13.0,16.0,1.0,1.0,1.0,16.0,16.0,65.16391112,4.07274445,4.07274445,208.0,256.0,16.0,0.0,0.0,16.0,94.4,5.9
2.07065304,16.0,1.0,4.0,16.0,0.0,1.0,0.0,0.0,3.82094466,13.0,16.0,0.0,1.0,1.0,16.0,16.0,61.13511462,3.82094466,3.82094466,208.0,256.0,16.0,0.0,0.0,16.0,116.8,7.3
1.70474809,15.0,1.0,7.0,49.0,0.0,1.0,0.0,0.0,3.57540428,12.0,10.0,0.0,1.0,0.0,15.0,0.0,53.63106417,3.57540428,0.0,180.0,150.0,15.0,0.0,0.0,15.0,150.0,10.0
1.65822808,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,-1.42069328,12.0,10.0,0.0,1.0,0.0,12.0,0.0,-17.04831938,-1.42069328,0.0,144.0,120.0,12.0,0.0,0.0,12.0,120.0,10.0
1.97685495,13.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,-0.18071037,11.0,8.0,1.0,1.0,0.0,13.0,0.0,-2.34923484,-0.18071037,0.0,143.0,104.0,13.0,0.0,0.0,13.0,130.0,10.0
2.48573964,14.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,3.53523911,12.0,12.0,1.0,1.0,0.0,14.0,0.0,49.49334757,3.53523911,0.0,168.0,168.0,14.0,0.0,0.0,14.0,140.0,10.0
3.11750733,12.0,1.0,12.0,144.0,0.0,0.0,0.0,1.0,3.46433831,12.0,12.0,1.0,1.0,0.0,12.0,0.0,41.57205977,3.46433831,0.0,144.0,144.0,0.0,0.0,12.0,12.0,50.4,4.2
1.83258146,12.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,-0.36365011,12.0,12.0,0.0,1.0,0.0,12.0,0.0,-4.36380138,-0.36365011,0.0,144.0,144.0,12.0,0.0,0.0,12.0,120.0,10.0
0.44468582,12.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,2.3310898,11.0,14.0,0.0,1.0,0.0,12.0,0.0,27.97307763,2.3310898,0.0,132.0,168.0,12.0,0.0,0.0,12.0,120.0,10.0
2.48156775,14.0,0.0,12.0,144.0,0.0,1.0,0.0,0.0,3.75847346,12.0,14.0,1.0,1.0,0.0,14.0,0.0,52.61862844,3.75847346,0.0,168.0,196.0,14.0,0.0,0.0,0.0,140.0,10.0
1.97685495,13.0,0.0,14.0,196.0,0.0,0.0,0.0,1.0,2.12622704,12.0,12.0,0.0,1.0,0.0,13.0,0.0,27.64095151,2.12622704,0.0,156.0,156.0,0.0,0.0,13.0,0.0,78.0,6.0
2.28747146,12.0,1.0,14.0,196.0,0.0,1.0,0.0,0.0,3.41249594,12.0,11.0,1.0,1.0,0.0,12.0,0.0,40.94995134,3.41249594,0.0,144.0,132.0,12.0,0.0,0.0,12.0,120.0,10.0
2.52572864,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,2.5185733,13.0,13.0,1.0,1.0,0.0,12.0,0.0,30.22287964,2.5185733,0.0,156.0,156.0,12.0,0.0,0.0,12.0,120.0,10.0
2.34946868,14.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,2.61346614,12.0,16.0,1.0,1.0,0.0,14.0,0.0,36.58852598,2.61346614,0.0,168.0,224.0,14.0,0.0,0.0,14.0,140.0,10.0
2.56802156,16.0,0.0,8.0,64.0,0.0,1.0,0.0,0.0,2.67664678,12.0,16.0,1.0,1.0,1.0,16.0,16.0,42.82634845,2.67664678,2.67664678,192.0,256.0,16.0,0.0,0.0,0.0,160.0,10.0
2.62103882,16.0,1.0,4.0,16.0,0.0,1.0,0.0,0.0,3.70470384,12.0,14.0,1.0,1.0,1.0,16.0,16.0,59.27526145,3.70470384,3.70470384,192.0,224.0,16.0,0.0,0.0,16.0,118.4,7.4
1.95586048,12.0,0.0,15.0,225.0,0.0,0.0,0.0,1.0,1.8200974,12.0,7.0,1.0,1.0,0.0,12.0,0.0,21.8411688,1.8200974,0.0,144.0,84.0,0.0,0.0,12.0,0.0,62.4,5.2
2.2512918,11.0,0.0,14.0,196.0,0.0,0.0,0.0,1.0,-0.8225082,12.0,8.0,1.0,0.0,0.0,0.0,0.0,-9.04759022,0.0,0.0,132.0,88.0,0.0,0.0,11.0,0.0,57.2,5.2
1.63899671,12.0,0.0,14.0,196.0,0.0,0.0,0.0,1.0,0.052556,8.0,12.0,1.0,1.0,0.0,12.0,0.0,0.63067201,0.052556,0.0,96.0,144.0,0.0,0.0,12.0,0.0,62.4,5.2
2.08815348,12.0,0.0,14.0,196.0,0.0,0.0,0.0,1.0,-0.07338603,10.0,9.0,1.0,1.0,0.0,12.0,0.0,-0.88063235,-0.07338603,0.0,120.0,108.0,0.0,0.0,12.0,0.0,62.4,5.2
2.09309787,12.0,0.0,10.0,100.0,0.0,0.0,0.0,1.0,-1.67944808,10.0,9.0,1.0,1.0,0.0,12.0,0.0,-20.15337702,-1.67944808,0.0,120.0,108.0,0.0,0.0,12.0,0.0,62.4,5.2
2.4078456,16.0,1.0,4.0,16.0,0.0,0.0,0.0,1.0,0.76307033,12.0,14.0,0.0,1.0,1.0,16.0,16.0,12.20912529,0.76307033,0.76307033,192.0,224.0,0.0,0.0,16.0,16.0,94.4,5.9
1.97546895,12.0,0.0,11.0,121.0,0.0,0.0,0.0,1.0,3.0972417,10.0,12.0,1.0,1.0,0.0,12.0,0.0,37.16690045,3.0972417,0.0,120.0,144.0,0.0,0.0,12.0,0.0,62.4,5.2
2.25234388,13.0,0.0,8.0,64.0,0.0,0.0,0.0,1.0,3.30905868,12.0,12.0,1.0,1.0,0.0,13.0,0.0,43.01776282,3.30905868,0.0,156.0,156.0,0.0,0.0,13.0,0.0,67.6,5.2
1.94448056,12.0,0.0,8.0,64.0,0.0,0.0,0.0,1.0,0.23905714,12.0,12.0,1.0,1.0,0.0,12.0,0.0,2.86868567,0.23905714,0.0,144.0,144.0,0.0,0.0,12.0,0.0,62.4,5.2
2.3580198,12.0,0.0,14.0,196.0,0.0,0.0,0.0,1.0,2.24068966,12.0,12.0,1.0,1.0,0.0,12.0,0.0,26.88827589,2.24068966,0.0,144.0,144.0,0.0,0.0,12.0,0.0,62.4,5.2
2.02814825,12.0,1.0,12.0,144.0,0.0,0.0,0.0,1.0,1.24775862,13.0,13.0,1.0,1.0,0.0,12.0,0.0,14.97310344,1.24775862,0.0,156.0,156.0,0.0,0.0,12.0,12.0,54.0,4.5
2.80578169,12.0,1.0,10.0,100.0,0.0,0.0,0.0,1.0,3.12603123,12.0,12.0,1.0,1.0,0.0,12.0,0.0,37.51237479,3.12603123,0.0,144.0,144.0,0.0,0.0,12.0,12.0,54.0,4.5
1.42551507,12.0,1.0,9.0,81.0,0.0,0.0,0.0,1.0,-1.09603164,8.0,8.0,0.0,1.0,0.0,12.0,0.0,-13.15237972,-1.09603164,0.0,96.0,96.0,0.0,0.0,12.0,12.0,54.0,4.5
1.65822808,11.0,1.0,10.0,100.0,0.0,0.0,0.0,1.0,-1.88753908,12.0,11.0,0.0,0.0,0.0,0.0,0.0,-20.76292991,0.0,0.0,132.0,121.0,0.0,0.0,11.0,11.0,49.5,4.5
2.80214752,12.0,1.0,15.0,225.0,0.0,0.0,0.0,1.0,-1.03476958,12.0,9.0,1.0,1.0,0.0,12.0,0.0,-12.4172349,-1.03476958,0.0,144.0,108.0,0.0,0.0,12.0,12.0,54.0,4.5
2.09556092,18.0,1.0,4.0,16.0,0.0,0.0,0.0,1.0,4.28097212,16.0,20.0,0.0,1.0,1.0,18.0,18.0,77.05749819,4.28097212,4.28097212,288.0,360.0,0.0,0.0,18.0,18.0,81.0,4.5
1.92570744,19.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,5.35694233,16.0,16.0,1.0,1.0,1.0,19.0,19.0,101.78190428,5.35694233,5.35694233,304.0,304.0,0.0,0.0,19.0,19.0,85.5,4.5
2.06051353,12.0,1.0,14.0,196.0,0.0,0.0,0.0,1.0,-0.01160562,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-0.1392675,-0.01160562,0.0,144.0,144.0,0.0,0.0,12.0,12.0,54.0,4.5
2.82137889,14.0,1.0,11.0,121.0,0.0,0.0,0.0,1.0,4.56439215,16.0,17.0,1.0,1.0,0.0,14.0,0.0,63.90149004,4.56439215,0.0,224.0,238.0,0.0,0.0,14.0,14.0,63.0,4.5
2.00687085,17.0,1.0,7.0,49.0,0.0,0.0,0.0,1.0,5.04373259,19.0,20.0,0.0,1.0,1.0,17.0,17.0,85.74345409,5.04373259,5.04373259,323.0,340.0,0.0,0.0,17.0,17.0,83.3,4.9
2.07944154,15.0,1.0,6.0,36.0,0.0,0.0,0.0,1.0,3.05863822,12.0,14.0,1.0,1.0,0.0,15.0,0.0,45.8795733,3.05863822,0.0,180.0,210.0,0.0,0.0,15.0,15.0,61.5,4.1
2.17815501,12.0,1.0,15.0,225.0,0.0,0.0,0.0,1.0,1.02192249,18.0,14.0,1.0,1.0,0.0,12.0,0.0,12.26306989,1.02192249,0.0,216.0,168.0,0.0,0.0,12.0,12.0,54.0,4.5
2.8507065,12.0,0.0,12.0,144.0,0.0,0.0,0.0,1.0,3.64196612,12.0,12.0,1.0,1.0,0.0,12.0,0.0,43.70359341,3.64196612,0.0,144.0,144.0,0.0,0.0,12.0,0.0,74.4,6.2
2.42036813,13.0,1.0,10.0,100.0,0.0,0.0,0.0,1.0,3.4194584,12.0,12.0,1.0,1.0,0.0,13.0,0.0,44.45295916,3.4194584,0.0,156.0,156.0,0.0,0.0,13.0,13.0,76.7,5.9
